id;titre;auteurs;typepubli;equipe;thematic;axe
7930;Les économies financières (table ronde);CARROUEL,PIERRETC,LEGOIXR,FOURMONTG;conf_invite;PARIS;;1b_territ_metro
7931;Editorial du numéro spécial « Nouveaux regards sur le périurbain »;CARYP,FOLS;article_revue;CRIA;;1b_territ_metro
7932;Trans-territories. The strategies of domestic Sri Lankan  women to access public space in Beirut;CATTANN;conf_invite;PARIS;4_mobilite;1b_territ_metro
7933;Hybridation des lieux et trans-territoires. Pratiques spatiales de femmes employées de maison à Beyrouth;CATTANN;chapitre;PARIS;4_mobilite;1b_territ_metro
7934;Approche relationnelle des territoires;CATTANN;conf_invite;PARIS;4_mobilite;hors_axe
7935;Solidarités inter-territoriales;CATTANN;conf_invite;PARIS;4_mobilite;hors_axe
7936;Le rôle des métropoles transfrontalières dans un monde de flux;CATTANN;conf_invite;PARIS;4_mobilite;hors_axe
7937;<em>Atlas mondial des sexualités. Libertés, Plaisirs, Interdits</em>;CATTANN,LEROYS;ouvrage;PARIS;4_mobilite;1b_territ_metro
7938;Mobilité quotidienne et déterminants territoriaux du recours au frottis du col de l’utérus dans le Grand Paris;CHAUVINP,TRAORÉM,VALLEEJ;article_revue;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
7939;Le droit au sol dans les villes du Sud. Politiques de régularisation et propriété foncière dans les quartiers populaires;CHOPLINA,DENISE;article_revue;PARIS;;1b_territ_metro
7940;Traverser le monde en sept ans : le projet « Out of Eden Walk » ;CLERCP,BERNIERX;communication;EHGO;;5b_savoir_espace_situation
7941;Les écrits privés des géographes. Des objets de recherche comme les autres ? ;CLERCP;communication;EHGO;;6b_ecriture_geo
7942;Les Rhapsodies gitanes de Blaise Cendrars ;CLERCP;communication;EHGO;;6b_ecriture_geo
7943;L’océan indien;CLERCP;article_revue;EHGO;;6b_ecriture_geo
7944;Épépé Une géographie expérimentale;CLERCP;article_revue;EHGO;;6b_ecriture_geo
7945;Les missions commerciales de la Chambre de commerce de Lyon au XIXe siècle. L’investigation rationnelle d’un potentiel spatial;CLERCP;article_revue;EHGO;;5b_savoir_espace_situation
7946;La colonie comme expérience spatiale. Une exposition et un musée à Lyon ;CLERCP;communication;EHGO;;5b_savoir_espace_situation
7947;L’Europe dans les manuels scolaires britanniques, français et slovènes : forteresse ou espace ouvert ? ;CLERCP,GRANTA,ILCKLUNM,MACKAYT,ROJELJB;communication;EHGO;;6b_ecriture_geo
7948;Modèle de radiation et modèle gravitaire : du formalisme à l’usage;COMMENGESH;article_revue;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
7949;Visualiser les réseaux géographiques et sémantiques;COMMENGESH,COTTINEAUC;communication;PARIS;;1b_territ_metro,3b_explo_modelisation
7950;Du point à la surface. Interpolation et interaction spatiale;COMMENGESH,GIRAUDT;communication;PARIS;;1b_territ_metro,3b_explo_modelisation
7951;ESPON FIT : Functional indicators for spatial-aware policy-making;COMMENGESH,GIRAUDT,LAMBERTN;article_revue;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
7952;L’expertise est-elle soluble dans la modélisation intégrée ?;COMMENGESH,TOMASONIL,SEIGNEURCH,BONINO,LEURENTF,BONHOMMEC,DEROUBAIXJ-F;chapitre;PARIS;;1b_territ_metro,3b_explo_modelisation
7953;Outils d’expérimentation virtuels : simulation et exploration interactive pour l’analyse de dynamiques spatiales sur le temps long.;CURAR;communication;PARIS;;2b_systemes_villes,3b_explo_modelisation
7954;TimeLine Exploratory DashBoard;CURAR;communication;PARIS;;3b_explo_modelisation
7955;<em>Ces ponts qui font nation</em>;DEBARRES;media;EHGO;;1b_territ_metro
7956;Frontières, ethnies et colonies: la traduction ottomane d'un atlas français à la fin du 19e siècle;DEBARRES;communication;EHGO;;6b_ecriture_geo
7957;<em>Cartographier l’Asie mineure. L’orientalisme allemand à l’épreuve du terrain</em>;DEBARRES;ouvrage;EHGO;;6b_ecriture_geo,5b_savoir_espace_situation
7958;Comment Franz Babinger fit collection de photographies;DEBARRES;communication;EHGO;;5b_savoir_espace_situation
7959;Life fragments of an Orientalist-Turkologist: Franz Babinger (1891-1967) in the mirror of his photographic collection;DEBARRES;communication;EHGO;;5b_savoir_espace_situation
7960;Exposition - <em>Préparation de la salle Crimée au sein de l'exposition Entre trois mers. « Entre trois mers. Cartes françaises et ottomanes des détroits – Üç denizin ortas?nda – Osmanl? ve Frans?z Bo?az Haritalar? »  </em>;DEBARRES;divers;EHGO;;5b_savoir_espace_situation
7961;‘Peut-être un nouveau Gibraltar’ : Reconnaissances franco-britanniques des détroits ottomans au début de la Guerre de Crimée (février-juin 1854) -- “Belki de yeni bir Cebelitar?k kurulacak” - K?r?m Sava??’n?n ba?lang?c?nda Frans?z ve ?ngiliz kuvvetlerinin Osmanl? Bo?azlar?n? ke?if çal??malar? (?ubat-Haziran 1854);DEBARRES;chapitre;EHGO;;5b_savoir_espace_situation
7962;Faire et défaire les territoires dans la Turquie contemporaine », introdution du numéro thématique;DEBARRES,PEROUSEJ-F;article_revue;EHGO;;1b_territ_metro
7963;In memoriam Xavier de Planhol, ancien membre de l’IFAI/IFEA (1947-1950);DEBARRES,PEROUSEJ-F;article;EHGO;;5b_savoir_espace_situation
7964;L’avenir des ports français;DEBRIEJ;article;CRIA;;4c_reversibilite_proximite
7965;D’un problème d’action publique à la structuration d’un champ de recherche … et vice-versa : l’exemple de l’introduction de la question logistique dans l’aménagement urbain ;DEBRIEJ;communication;CRIA;;4c_reversibilite_proximite
7966;L’intermodalité dans les schémas nationaux d’infrastructures de transport ;DEBRIEJ;chapitre;CRIA;;4c_reversibilite_proximite
7967;Aménager et équipement. La politique des grandes infrastructures ;DEBRIEJ,DOUAYN;chapitre;CRIA;;4c_reversibilite_proximite
7968;The Location Of Logistics Activities In Metropolitan Areas As An Issue Of Urban Planning: A Comparison of Paris and Montreal;DEBRIEJ,HEITZA;communication;CRIA;;4c_reversibilite_proximite
7969;The port-city relationships in two European inland ports: a geographical perspective on urban governance ;DEBRIEJ,RAIMBAULTN;article_revue;CRIA;;4c_reversibilite_proximite
7970;<em>Dynamiques commerciales et stratégies des commerçants dans les quartiers prioritaires de la Politique de la Ville des 18e, 19e et 20e arrondissements de Paris</em>;DELAGEM,FLEURYA;rapport;PARIS;;1b_territ_metro
7971;Léviathan ou Picrochole ? La planification spatiale en France, entre vision stratégique et dépendance aux formes du pouvoir local.  Un éclairage à partir des schémas de cohérence territoriale;DEMAZIEREC,DOUAYN,SERANOJ;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7972;Le centre rénové de Saint-Denis : l’échec d’un projet de mixité sociale ?;DEMOULINJ,ALSAINTA,BACQUÉMH,BELLAVOINEC,CANETAC,FOLS,FUZIERA,LODUCAR,RAISSONJB;article_revue;CRIA;;1b_territ_metro
7973;Désirs de ville et convoitises foncières. Marchandisation du sol dans les Suds;DENISE;article_revue;PARIS;;1b_territ_metro
7974;Depicting Strongly Growing Urban Areas in the Global South Positioning According to Works on Asian Cities Expansion (traduction);DENISE;article_revue;PARIS;;1b_territ_metro,2b_systemes_villes
7975;Qualifier les aires urbaines en forte expansion dans les Suds. Positionnement au prisme de travaux sur l’expansion des villes en Asie;DENISE;article_revue;PARIS;;1b_territ_metro,2b_systemes_villes
7976;<em>La carte et le territoire colonial : les mots de la géographie en Algérie</em>;DEPRESTF;divers;EHGO;;5b_savoir_espace_situation
7977;<em>Atelier SITraDA (Systèmes d’Information et Traitement des Données Archéologiques) : compte rendu 2016</em>;DESACHYB,GRAVIERJ;rapport;PARIS;;3b_explo_modelisation
7978;Démocratie locale et enjeux d’aménagement : la décentralisation en débat ;DESJARDINSX,DOUAYN;chapitre;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7979;<em>L'aménagement du territoire en France</em>;DESJARDINSX,GÉNEAUdeLAMARLIÈREI;dir_ouvrage;CRIA;;4c_reversibilite_proximite
7980;<em>Aménagement et urbanisme en Chine </em>;DOUAYN;dir_ouvrage;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7981;La pratique du « place making » dans le projet Kowloon East (Hong Kong), ouverture des modes de production urbaine ou tournant post-politique de l’aménagement?;DOUAYN;communication;CRIA;;4c_reversibilite_proximite
7982;Enjeux et usages pédagogiques de l’enseignement des théories de la planification urbaine à l’université;DOUAYN;communication;CRIA;;4c_reversibilite_proximite
7983;La numérisation des dispositifs de participation de la mairie de Paris : le cas du budget participatif et de la plateforme Madame la Maire, j’ai une idée !;DOUAYN;article_revue;CRIA;;4c_reversibilite_proximite
7984;<em>Immigration domestique et réversibilité des espaces publics hongkongais: de l'invisibilité quotidienne à l'ultra visibilité dominicale</em>;DOUAYN;divers;CRIA;;4c_reversibilite_proximite
7985;La construction de la métropole Aix-Marseille-Provence ou l'éternel débat entre l'école des réformateurs et l'école du choix public;DOUAYN;article;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7986;L'accession sociale à la propriété à Hong Kong: réversibilité d'une politique entre les mains de la coalition de croissance;DOUAYN;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7987;La Chine à l’heure des villes intelligentes ;DOUAYN,HENRIOTC;article_revue;CRIA;;4c_reversibilite_proximite
7988;Développement et protection, quel(s) arbitrage(s) dans la planification métropolitaine de Mar-seille et de Nantes ? Mise en perspective par les projets de zones d’activité économique;DOUAYN,NADOUF;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7989;Circulation d’un modèle urbain alternatif ? Le cas de l’urbanisme tactique et de sa réception à Paris ;DOUAYN,PREVOTM;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7990;L'aménagement de l’espace en Chine : vers un modèle plus intégré ? ;DOUAYN;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7991;Twitter comme arène de débat public : le cas du Conseil de Paris et des controverses en aménagement ;DOUAYN,REYSA;article_revue;CRIA;;4c_reversibilite_proximite
7992;L’usage de Twitter par les maires d’Ile-de-France ;DOUAYN,REYSA,ROBINS;article_revue;CRIA;;4c_reversibilite_proximite
7993;De la Communauté métropolitaine de Montréal aux métropoles françaises : retour sur 15 ans d’expériences;DOUAYN,ROY-BAILLARGEONO;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
7994;Perception du risque d’inondation et effets sur les prix des biens immobiliers situés en zone inondable : le cas de la banlieue proche de Paris.;DUBOS-PAILLARDE,GAUTIER-COSTARDE,MILLOCKK;communication;PARIS;;1b_territ_metro
7995;Mieux comprendre la santé des individus : s'intéresser aux relations entre les changements dans les espaces de vie et les parcours de vie des individus, aspects méthodologiques;DUBREUILA;communication;PARIS;;1b_territ_metro
7996;Les relations ville-port dans le monde : de l’ère des voiliers et vapeurs au retour des terminaux géants dans les grandes métropoles (1890-2015);DUCRUETC;conf_invite;PARIS;;1b_territ_metro
7997;L’évolution du commerce maritime mondial au prisme des réseaux complexes : de la topologie à la spatialité;DUCRUETC;conf_invite;PARIS;;1b_territ_metro
7998;Inside the pond: an analysis of Northeast Asia’s long-term maritime dynamics;DUCRUETC;article;PARIS;;1b_territ_metro
7999;Réseaux maritimes conteneurisés en évolution et hiérarchies portuaires;DUCRUETC;conf_invite;PARIS;;1b_territ_metro
8000;La spatialité des réseaux maritimes;DUCRUETC;conf_invite;PARIS;;1b_territ_metro
8001;The evolution of global maritime networks: between optimality and sustainability;DUCRUETC;communication;PARIS;;1b_territ_metro
8002;<em>La spatialité des réseaux maritimes. Contributions maritimes à l’analyse des réseaux en géographie.</em>;DUCRUETC;travail_univ;PARIS;;1b_territ_metro
8003;Port-city relationships and global maritime flows in the last 120 years;DUCRUETC;article;PARIS;;2b_systemes_villes
8004;Les ports, des hubs en devenir ?;DUCRUETC;chapitre;PARIS;;2b_systemes_villes
8005;Maritime trade and urban development: a global network approach, 1890-2010;DUCRUETC,CUYALAS,ELHOSNIA;communication;PARIS;;1b_territ_metro
8006;Mapping and analyzing 120 years of ocean shipping interactions across the global urban system, 1890-2010;DUCRUETC,CUYALAS,ELHOSNIA;communication;PARIS;;1b_territ_metro
8007;Connecting global cities by maritime networks: An empirical study (1890 - 2010);DUCRUETC,CUYALAS,ELHOSNIA;communication;PARIS;;1b_territ_metro
8008;The changing influence of city-systems on global shipping networks : an empirical analysis;DUCRUETC,CUYALAS,ELHOSNIA;article_revue;PARIS;;2b_systemes_villes
8009;Flesh to the bones: the local determinants of interregional shipping flows;DUCRUETC,FERRARIC,ITOHH,TEIA;communication;PARIS;;1b_territ_metro
8010;Regions and material flows: Investigating the regional branching and industry relatedness of port traffic in a global perspective;DUCRUETC,ITOHH;article_revue;PARIS;;1b_territ_metro
8011;Analyser les trafics portuaires mondiaux en 1890 et en 1925 à partir des registres du Lloyd’s;DUCRUETC,MARNOTB;chapitre;PARIS;;2b_systemes_villes
8012;Suite des Chroniques d'un mariage de raison;DUPUYG;communication;CRIA;;4c_reversibilite_proximite
8013;Naïfs et Agressifs : l'irruption des sciences dures dans le champ de l'urbanisme;DUPUYG;communication;CRIA;;4c_reversibilite_proximite
8014;Entretien avec Jean-François Troin;DUPUYG;article;CRIA;;4c_reversibilite_proximite
8015;Réseaux et territoire, une question évolutive pour la recherche;DUPUYG;article_revue;CRIA;;4c_reversibilite_proximite
8016;Les réseaux dans les territoires, du génie urbain à la ville durable;DUPUYG;chapitre;CRIA;;4c_reversibilite_proximite
8017;<em>Une rencontre avec J.F. Troin, auteur de La planète des Z'u</em>;DUPUYG,TROINJ-F,QUÉVAC,FOURAULT-CAUETV;divers;PARIS;;hors_axe
8018;Comprendre les formes des séparations socio-spatiales dans les villes intermédiaires des États-Unis;DUROUDIERS;communication;PARIS;;1b_territ_metro
8019;La ségrégation raciale des villes américaines diminue-t-elle toujours ?;DUROUDIERS;article_revue;PARIS;;1b_territ_metro
8020;Exploring alternate traffic circulation effects in Île-de-France Region using aggregated mobile phone data: is it still useful to use mobile phone data?;FEN-CHONGJ,CHASSETP-O,BANOSA,QUEYROIF,SMOREDAZ;communication;PARIS;;3b_explo_modelisation
8021;Menaces sur la ville publique ? Réflexions sur la privatisation des espaces publics dans les villes européennes;FLEURYA;conf_invite;PARIS;;1b_territ_metro
8022;Des espaces publics à la ville publique : chantiers de recherche ;FLEURYA;conf_invite;PARIS;;1b_territ_metro
8023;Les centralités commerciales parisiennes : état des lieux et évolution depuis 10 ans;FLEURYA;communication;PARIS;;1b_territ_metro
8024;Quels espaces publics pour repenser le périurbain ?;FLEURYA;chapitre;PARIS;;1b_territ_metro
8025;<em>Périurbain</em>;FLEURYA,BERROIRS;divers;PARIS;;1b_territ_metro
8026;Vers de nouveaux modes de production des espaces publics à Paris ? Réflexions à partir du projet Réinventons nos places;FLEURYA,WUESTL;article_revue;PARIS;;1b_territ_metro
8027;Introduction de la partie « Les politiques publiques face à la discrimination territoriale »;FOLS;chapitre;CRIA;;1b_territ_metro
8028;Résoudre la question sociale par l’action territoriale ?;FOLS;chapitre;CRIA;;4c_reversibilite_proximite
8029;Exploring intra-urban accessibility and impacts of pollution policies with an agent-based simulation platform: GaMiroD;FOSSETP,BANOSA,BECKE,CHARDONNELS,LANGC,MARILLEAUM,PIOMBINIA,LEYSENST,CONESAA,ANDRÉ-POYAUDI,THÈVENINT;article_revue;PARIS;;3b_explo_modelisation
8030;Le traitement des inégalités scolaires entre le social et le spatial;FRANÇOISJ-C;article_revue;PARIS;4_mobilite;1b_territ_metro
8031;Les conditions de scolarisation, causes ou conséquence des inégalités sociales et spatiales ? ;FRANÇOISJ-C;communication;PARIS;4_mobilite;1b_territ_metro
8032;L’espace scolaire et ses marges;FRANÇOISJ-C;chapitre;PARIS;4_mobilite;1b_territ_metro
8033;Logement social et mixité sociale;FRANÇOISJ-C;communication;PARIS;4_mobilite;1b_territ_metro
8034;What  exists is what you get? An exploration of the problem of health-related resource availability versus accessibility for health promotion,;FROHLICHK,VALLEEJ,SHARECKM,DATTAG,KESTENSY;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8035;Le développement économique au service du territoire ?;GÉNEAUdeLAMARLIÈREI;chapitre;CRIA;;4c_reversibilite_proximite
8036;La construction stato-nationale dans le Dodécanèse;GEORGIKOPOULOSI;chapitre;PARIS;4_mobilite;1b_territ_metro
8037;Encadrer ou stimuler ? La contribution des collectivités locales au financement du logement social;GIMATM;chapitre;CRIA;;1b_territ_metro,4c_reversibilite_proximite
8038;La vente de logements sociaux à des particuliers. Modalités et conséquences d'une pratique encore marginale des organismes HLM franciliens;GIMATM,GLOORM;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
8039;Un tournant discret : la production de logements sociaux par les promoteurs immobiliers;GIMATM,POLLARDJ;article_revue;CRIA;;1b_territ_metro,4c_reversibilite_proximite
8040;Creating a dot density map: Resident population in Mainland Portugal;GOMESE;conf_invite;PARIS;4_mobilite;3b_explo_modelisation
8041;Creating a dot density map: resident population in mainland Portugal;GOMESE;article_revue;PARIS;4_mobilite;3b_explo_modelisation
8042;Agricultural land-use changes in a metropolitan region: combining exploratory scenarios and participatory modelling using an ABM approach;GOMESE,ABRANTESP,BANOSA,ROCHAJ;conf_invite;PARIS;4_mobilite;3b_explo_modelisation
8043;Sistemas multiagentes para a modelação e simulação de alterações de ocupação do solo;GOMESE,ABRANTESP,BANOSA,ROCHAJ,FONTESI;communication;PARIS;4_mobilite;3b_explo_modelisation
8044;Mapping Risk of Malaria Transmission in Mainland Portugal Using a Mathematical Modelling Approach;GOMESE,CAPINHAC,ROCHAJ,SOUSA;article_revue;PARIS;4_mobilite;3b_explo_modelisation
8045;<em>Rapport final du projet ANR GEOMEDIA.Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;GRASLANDC;rapport;PARIS;;2b_systemes_villes
8046;Modelling attractiveness of global places - A worldwide survey on 9000 undergraduate students ;GRASLANDC;communication;PARIS;;2b_systemes_villes
8047;Regionalization of the world by media flows;GRASLANDC;communication;PARIS;;2b_systemes_villes
8048;<em>Base de données sur les flux RSS internationaux de 250 journaux, produite dans le cadre de l'ANR Corpus  GEOMEDIA</em>;GRASLANDC;outils;PARIS;;2b_systemes_villes
8049;Le pot belge : hommage amical à un pays modèle;GRASLANDC;communication;PARIS;;4b_union_europeenne
8050;Réforme régionale et dynamiques du système migratoire : les exemples de la France et de la Tunisie;GRASLANDC,DERUFFRAYS,BARONM;proceedings;PARIS;;4b_union_europeenne
8051;La Belgique, un laboratoire pour l'étude des effets frontière;GRASLANDC,HAMEZG,LIZZIL,DECROLYJM;poster;PARIS;;4b_union_europeenne
8052;Territoire, territorialité et territorialisation des événements médiatiques ;GRASLANDC,LAMARCHE-PERRINR,LETEXIERM,PECOUTH,DERUFFRAYS,STUDENYA,VINCENTJM;communication;PARIS;;2b_systemes_villes
8053;<em>La régionalisation de l'espace mondial par les flux médiatiques. Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;GRASLANDC,LAMARCHE-PERRINR,LECONTER,LOVELUCKB,PECOUTH,DERUFFRAYS;rapport;PARIS;;2b_systemes_villes
8054;L'agenda géomédiatique international : analyse de la distribution spatiale, temporelle et médiatique des flux d'actualité à travers le monde;GRASLANDC,LAMARCHE-PERRINR,LOVELUCKB,PECOUTH;article_revue;PARIS;;2b_systemes_villes
8055;Un regard géographique sur les données AirBnb : enjeux méthodologiques et opérationnels;GRASLANDC,GUÉROISM,LEGOIXR,MADELINM,NUSSBAUMF,PECOUTH,VALETTEJF;communication;PARIS;;1b_territ_metro,3b_explo_modelisation
8056;Interroger la taille des villes sur le temps long : explorations statistiques et spatiales des surfaces et des populations de l’espace urbain dans le nord de la France;GRAVIERJ;communication;PARIS;;2b_systemes_villes,3b_explo_modelisation
8058;Les temps de transport pour délimiter des aires urbaines fonctionnelles ? Une investigation critique à partir de trois métropoles européennes;GUÉROISM,PAVARDA,BRETAGNOLLEA,MATHIANH;article_revue;PARIS;;2b_systemes_villes,3b_explo_modelisation
8059;From street network analysis to urban history;HACHIR;communication;PARIS;4_mobilite;3b_explo_modelisation
8060;Einführung zur Podiumsdiskussion: „Osteuropa in Bewegung: Flucht und Migration im historischen Vergleich“ [Introduction à la discussion: l’Europe orientale en mouvement: réfugiés et migrations dans une perspective historique];HIRSCHHAUSENBvon;communication;PARIS;4_mobilite;4b_union_europeenne
8061;Interventionslandschaft aus der Perspektive einigen französischen Geographen [Le concept de „Interventionslandschaft  au regard de géographes francais];HIRSCHHAUSENBvon;communication;PARIS;4_mobilite;4b_union_europeenne
8062;Du besoin de nouvelles postures théoriques pour penser les longues durées géoculturelles;HIRSCHHAUSENBvon;communication;PARIS;4_mobilite;4b_union_europeenne
8063;Bilanz eines 6 jährigen Projekt und neueröffneten Perspektiven [Bilan de six années de Projets et perspectives ouvertes];HIRSCHHAUSENBvon;communication;PARIS;4_mobilite;4b_union_europeenne
8064;Trouble dans les aires culturelles. Perspectives ouvertes par les fantômes géographiques;HIRSCHHAUSENBvon;conf_invite;PARIS;4_mobilite;4b_union_europeenne
8065;Understanding the role of contrasting urban contexts in healthy aging: An international cohort study using wearable sensor devices (The CURHA study protocol);KESTENSY,CHAIXB,GERBERP,DESPRÈSM,GAUVINL,KLEINO,KLEINS,KÖPPENB,LORDS,NAUDA,PAYETTEH,RICHARDL,RONDIERP,SHARECKM,SUEURC,THIERRYB,VALLEEJ,WASFIR;article_revue;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8066;Measuring life spaces to understand how urban contexts impact healthy aging: Comparing questionnaires and GPS tracking.;KESTENSY,CHAIXB,GERBERP,GAUVINL,LORDS,NAUDA,PAYETTEH,RONDIERP,THIERRYB,VALLEEJ,WASFIR;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8067;Evolving structure of the maritime trade network : evidence from the Lloyd’s Shipping Index (1890-2000);KOSOWSKA-STAMIROWSKAZ,DUCRUETC,RAIN;article_revue;PARIS;;2b_systemes_villes
8068;An epidemiological study of Dengue in Delhi, India;KUMARV,NAGPALBN,TELLEO,PAULR;article_revue;PARIS;;3b_explo_modelisation
8069;Spatio-temporal analysis of maritime shipping and its impact on international trade;LAGESSEC,LIPARIF,PEELL,DUCRUETC;communication;PARIS;;3b_explo_modelisation
8070;<em>Multidimensional Aggregation of RSS Flows. Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;LAMARCHE-PERRINM,DEMAZEAUY,VINCENTJM,GIRAUDT,GRASLANDC;rapport;PARIS;;3b_explo_modelisation
8071;Multidimensional and Multilevel Analysis of Media Flows;LAMARCHE-PERRINR,GRASLANDC;communication;PARIS;;3b_explo_modelisation
8072;Geomedia event explorer;LAMBERTN,GIRAUDT,GRASLANDC,PECOUTH;communication;PARIS;;2b_systemes_villes
8073;<em>Geomedia Event Xplorer</em>;LAMBERTN,GIRAUDT,GRASLANDC,PECOUTH;outils;PARIS;;2b_systemes_villes
8074;<em>Manuel de cartographie. Principes, méthodes, applications</em>;LAMBERTN,ZANINC;ouvrage;PARIS;;3b_explo_modelisation
8075;Droit à la ville : enjeux des projets urbains et moyens de résistance;LECORRET;conf_invite;PARIS;;1b_territ_metro
8076;Contextualiser des dynamiques d’appropriation et de marchandisation de l’espace. L’exemple de la gentrification du quartier sud gare rennais et de la financiarisation de la production urbaine autour du projet EuroRennes;LECORRET;conf_invite;PARIS;;1b_territ_metro
8077;Capital, financialization and uneven development in Paris metro area : an empirical and explanatory approach through mapping methodology;LECORRET;communication;PARIS;;1b_territ_metro
8078;Spacing and mapping ordinary financialization in paris metro area. From the housing real estate market in a financial process perspective to the creation of new rent value in spaces : which implication fo social patterns?;LECORRET;communication;PARIS;;1b_territ_metro
8079;Socio-economic trajectories of neighborhoods in post-suburbia (Los Angeles metropolitan region 1980-2010).;LEGOIXR;communication;PARIS;;1b_territ_metro
8080;Les « banlieues a? l'ame?ricaine ». Regard critique sur les catégories du suburbain, et l'usage qu'on en fait, vu depuis la France;LEGOIXR;communication;PARIS;;1b_territ_metro
8081;Temps long, temps court : les relations ville - finance;LEGOIXR;conf_invite;PARIS;;1b_territ_metro
8082;Temps long, temps court : les relations ville - finance (conférence plénière);LEGOIXR;conf_invite;PARIS;;1b_territ_metro
8083;Du manteau d'Arlequin au Rubick's Cube: Analyser les multiples dimensions de trente années d’e?volutions socio-e?conomiques des quartiers en Californie du Sud.;LEGOIXR;article;PARIS;;1b_territ_metro
8084;Neighborhood Change in Suburban Areas: a Summary of Researches Linking Price and Social Change (Greated Paris Region and Southern California);LEGOIXR;conf_invite;PARIS;;1b_territ_metro
8085;Aéroports et métropoles : l'important, c'est d'arriver là où on veut aller;LEGOIXR;article;PARIS;;1b_territ_metro
8086;L'immobilier résidentiel suburbain en régime financiarisé de production dans la région de Los Angeles;LEGOIXR;article_revue;PARIS;;1b_territ_metro
8087;Marchés immobiliers et zones critiques : une analyse du changement social en relation avec la dynamique des valeurs immobilères (couple vendeurs acquéreurs dans la base BIEN, 1996-2012);LEGOIXR;conf_invite;PARIS;;1b_territ_metro
8088;Paris aujourd'hui et demain: La métropole parisienne dans les contradictions d'une ville globale, entre attractivité et nécessaires redistributions;LEGOIXR;conf_invite;PARIS;;1b_territ_metro
8089;Les banlieues à l'américaine;LEGOIXR;article;PARIS;;1b_territ_metro
8090;<em>Fast track, fast cash, Fast and Furious. Comment la ville va plus vite ? (Café géographique)</em>;LEGOIXR;divers;PARIS;;1b_territ_metro
8091;<em>Sur le front de la métropole. Une géographie suburbaine de Los Angeles</em>;LEGOIXR;ouvrage;PARIS;;1b_territ_metro
8092;Gouverner les marges métropolitaines;LEGOIXR,BERROIRS;chapitre;PARIS;;1b_territ_metro
8093;Marche?s immobiliers et zones critiques : une analyse du changement social en relation avec la dynamique des valeurs immobilie?res.;LEGOIXR,BOULAYG,CALLEND,DERAMBURE-DUTELF,REYSA,GIRAUDT,CURAR;communication;PARIS;;1b_territ_metro
8094;Paris, le jour et la nuit. Mobilité quotidienne des populations et dynamiques sociales des espaces sur 24 heures en Ile-de-France.;LEROUXG,VALLEEJ,COMMENGESH;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8095;L’horloge de la ségrégation. Quelle mixité sociale dans les espaces du quotidien ? ;LEROUXG,VALLEEJ,COMMENGESH;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8096;La couverture médiatique des séismes à l’ère numérique;LETEXIERM,DEVESM,GRASLANDC,DECHABALLIERJ-B;article_revue;PARIS;;2b_systemes_villes
8097;L’étude de cas face à l’exemple : pratiques et enjeux dans l’enseignement de la géographie et de l’aménagement à l’université;LEININGER-FREZALC,DOUAYN,COHENN;article_revue;CRIA;;4c_reversibilite_proximite,6b_ecriture_geo
8098;European Cities and Clean Energy : Making the best Use of new Opportunities;LEPESANTG;communication;PARIS;;4b_union_europeenne
8099;Municipal companies and cities : do European Regulations inhibit or accelerate clean energy transitions ? ;LEPESANTG;communication;PARIS;;4b_union_europeenne
8100;<em>Décentralisation énergétique et innovations territoriales, in : Rapport à la Caisse des Dépôts et Consignations</em>;LEPESANTG;rapport;PARIS;;4b_union_europeenne
8101;Implementing EU Renewable Energy Policy at the Subnational Level;LEPESANTG;chapitre;PARIS;;4b_union_europeenne
8102;Gouvernance et acceptabilité de l'énergie éolienne en Allemagne. Le cas du Brandebourg;LEPESANTG;chapitre;PARIS;;4b_union_europeenne
8103;Entre Russie et Union européenne, un entre-deux énergétique;LEPESANTG;chapitre;PARIS;;4b_union_europeenne
8104;Diversity and Complementarity of Agent-Based Models in the Social Sciences - Traduction de l'original publié en 2014;LIVETP,PHAND,SANDERSL;article_revue;PARIS;;3b_explo_modelisation
8105;Le domaine portuaire, entre protection et valorisation : l’ambiguïté de la notion d’utilité publique au prisme du droit domanial;MAGNANM;article_revue;CRIA;;4c_reversibilite_proximite
